https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10833563,10833563,7500000,1390,Grez-Doiceau,2009,AS_NEW,HOUSE,HOUSE,7,13154,USA_HYPER_EQUIPPED,0,0,1,260,,,1288,4,1,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10728057,10728057,9000000,1380,Lasne,2018,AS_NEW,HOUSE,VILLA,5,84000,USA_HYPER_EQUIPPED,0,0,1,,,,1000,4,1,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6010/11013620,11013620,9300000,6010,Charleroi,2021,JUST_RENOVATED,HOUSE,APARTMENT_BLOCK,100,12000,USA_HYPER_EQUIPPED,0,0,1,10,1,3000,5000,4,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/10626889,10626889,9250000,3000,Leuven,,AS_NEW,HOUSE,APARTMENT_BLOCK,0,1255,INSTALLED,0,0,1,,,,,2,,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10974852,10974852,7850000,8300,Knokke-Heist Knokke,,AS_NEW,HOUSE,VILLA,4,1198,HYPER_EQUIPPED,0,0,1,,,,363,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11128376,11128376,270000,9800,Deinze,2022,AS_NEW,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,10,,,61,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/mons/7000/11066875,11066875,15000000,7000,Mons,1930,,HOUSE,APARTMENT_BLOCK,70,43000,NOT_INSTALLED,0,0,,,,,8800,4,,
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10866414,10866414,15000000,8300,Knokke-Heist Knokke,2025,AS_NEW,HOUSE,VILLA,5,2337,USA_HYPER_EQUIPPED,0,0,1,,,,1058,4,1,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/neupre/4120/11128597,11128597,279000,4120,Neupré,1999,GOOD,APARTMENT,APARTMENT,3,,INSTALLED,0,0,,,,,127,2,0,GOOD
https://www.immoweb.be/en/classified/apartment-block/for-sale/havre/7021/11059876,11059876,15000000,7021,Havré,,,HOUSE,APARTMENT_BLOCK,0,43300,NOT_INSTALLED,0,1,,,,,8797,4,,
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/11118328,11118328,2475000,1200,WOLUWE-SAINT-LAMBERT,1930,AS_NEW,HOUSE,VILLA,5,2243,HYPER_EQUIPPED,0,0,1,100,1,1800,366,4,1,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118076,11118076,419760,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,11,,,165,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118080,11118080,377150,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,11,,,126,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118083,11118083,373650,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,11,,,126,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118086,11118086,368500,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,10,,,111,4,0,AS_NEW
https://www.immoweb.be/en/classified/mansion/for-sale/ronse/9600/11128253,11128253,795000,9600,Ronse,1927,AS_NEW,HOUSE,MANSION,5,1919,INSTALLED,0,1,1,,1,,428,4,,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/11128361,11128361,1170000,9000,Gent,1875,GOOD,HOUSE,APARTMENT_BLOCK,7,210,INSTALLED,0,0,,,1,45,418,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118088,11118088,368500,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,10,,,112,4,0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/liege/4032/11118577,11118577,159000,4032,Liège,1918,TO_RENOVATE,HOUSE,HOUSE,3,325,SEMI_EQUIPPED,0,0,1,29,1,192,177,2,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118087,11118087,335700,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,10,,,97,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118089,11118089,324200,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,10,,,97,4,0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/11119955,11119955,469000,1800,Vilvoorde,1978,JUST_RENOVATED,HOUSE,HOUSE,4,280,USA_HYPER_EQUIPPED,0,0,1,15,1,60,165,2,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11016538,11016538,150000,4100,Seraing,1875,TO_RENOVATE,HOUSE,HOUSE,6,230,SEMI_EQUIPPED,0,0,1,34,1,130,190,2,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118079,11118079,275450,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,11,,,76,4,0,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10742040,10742040,6950000,8300,Knokke-Heist,1972,TO_RENOVATE,HOUSE,VILLA,5,1611,INSTALLED,0,0,1,,,,355,4,0,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/11119421,11119421,325000,9000,Gent,1946,GOOD,HOUSE,HOUSE,4,70,USA_INSTALLED,0,0,1,7,,,135,2,0,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/het-zoute/8300/10909144,10909144,6950000,8300,Het Zoute,1973,TO_RENOVATE,HOUSE,VILLA,5,1613,HYPER_EQUIPPED,0,1,1,,1,1350,355,4,,TO_RENOVATE
https://www.immoweb.be/en/classified/mansion/for-sale/dendermonde/9200/11129409,11129409,449000,9200,DENDERMONDE,1919,TO_BE_DONE_UP,HOUSE,MANSION,5,215,,0,1,,,,,301,2,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11119431,11119431,249900,9600,Ronse,2018,AS_NEW,HOUSE,HOUSE,4,196,INSTALLED,0,0,1,30,1,101,165,2,0,AS_NEW
